,path,name,continent,country,culture,dateFrom,dateTo,economic,group,lang,polalign,source,url,religions,EconomicQuality,Education,EnterpriseConditions,Governance,Health,Individualism,Indulgence,InvestmentEnvironment,LivingConditions,LongTermOrientation,MarketAccessandInfrastructure,Masculinity,NaturalEnvironment,PersonalFreedom,PowerDistance,SafetyandSecurity,SocialCapital,UncertaintyAvoidance,economicblocs,linguisticblocs,militarydefenseblocs,politicalregionalblocs
105,/Event/7441404981/7442283810,7442283810,,USA,C4,2023-03-11T07:51:00,2023-03-11T22:22:00,C2,7441404981,eng,,dothaneagle.com,,Christian,,,,,,,,,,,,,,,,,,,NAFTA,Eng,NATO,
106,/Event/7441404981/7442283810/7442660186,7442660186,,USA,C4,2023-03-11T22:22:00,2023-03-12T07:12:00,C2,7441404981,eng,,roanoke.com,,Christian,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,NAFTA,Eng,NATO,
107,/Event/7441404981/7442344956,7442344956,AU,AU,C4,2023-03-11T07:51:00,2023-03-11T23:54:00,C2,7441404981,eng,Center-left-liberal,smh.com.au,ChatGPT,Christian,,,,,,,,,,,,,,,,,,,,Eng,,PIF
108,/Event/7441404981/7442359585,7442359585,,,,2023-03-11T07:51:00,2023-03-12T00:14:00,,7441404981,eng,,latestly.com,,,,,,,,,,,,,,,,,,,,,,,,
109,/Event/7441404981/7442397162,7442397162,AS,MY,C18,2023-03-11T07:51:00,2023-03-12T01:12:00,C9,7441404981,eng,Center-right,thestar.com.my,ChatGPT,Muslim,,,,,,,,,,,,,,,,,,,ASEAN,,,
110,/Event/7441404981/7442438777,7442438777,AS,SG,C18,2023-03-11T07:51:00,2023-03-12T02:19:00,C2,7441404981,eng,,asiaone.com,,Buddhist,,,,,,,,,,,,,,,,,,,ASEAN,,,
111,/Event/7441404981/7442469382,7442469382,,,,2023-03-11T07:51:00,2023-03-12T03:07:00,,7441404981,eng,,7news.com.au,,,,,,,,,,,,,,,,,,,,,,,,
112,/Event/7441404981/7442479193,7442479193,,,,2023-03-11T07:51:00,2023-03-12T03:23:00,,7441404981,eng,,newsonair.com,,,,,,,,,,,,,,,,,,,,,,,,
113,/Event/7441404981/7442542844,7442542844,AS,IN,C18,2023-03-11T07:51:00,2023-03-12T04:53:00,C17,7441404981,eng,,republicworld.com,,Hindu,,,,,,,,,,,,,,,,,,,,,,
114,/Event/7441404981/7442649216,7442649216,AS,BH,,2023-03-11T07:51:00,2023-03-12T06:59:00,C13,7441404981,eng,Pro-government,bna.bh,ChatGPT,Muslim,,,,,,,,,,,,,,,,,,,,Ara,,AL
115,/Event/7441404981/7442656491,7442656491,EU,UK,C4,2023-03-11T07:51:00,2023-03-12T07:06:00,C2,7441404981,eng,Center-left,dailymail.co.uk,ChatGPT,Christian,,,,,,,,,,,,,,,,,,,,Eng,NATO,
116,/Event/7441404981/7442715808,7442715808,,,,2023-03-11T07:51:00,2023-03-12T08:05:00,,7441404981,eng,,expressdigest.com,,,,,,,,,,,,,,,,,,,,,,,,
117,/Event/7441404981/7442951077,7442951077,,USA,C4,2023-03-11T07:51:00,2023-03-12T11:42:00,C2,7441404981,eng,,bostonglobe.com,,Christian,,,,,,,,,,,,,,,,,,,NAFTA,Eng,NATO,
118,/Event/7441404981/7443004269,7443004269,AS,IN,C18,2023-03-11T07:51:00,2023-03-12T12:31:00,C17,7441404981,eng,Center-right,timesofindia.indiatimes.com,ChatGPT,Hindu,,,,,,,,,,,,,,,,,,,,,,
119,/Event/7441404981/7443297912,7443297912,,,,2023-03-11T07:51:00,2023-03-12T17:04:00,,7441404981,eng,,theglobalherald.com,,,,,,,,,,,,,,,,,,,,,,,,
120,/Event/7441404981/7443410037,7443410037,AF,EG,C19,2023-03-11T07:51:00,2023-03-12T18:59:00,C5,7441404981,eng,,cairnspost.com.au,,Muslim,,,,,,,,,,,,,,,,,,,AfCFTA,Ara,,AU
121,/Event/7441404981/7443650533,7443650533,,USA,C4,2023-03-11T07:51:00,2023-03-12T23:55:00,C2,7441404981,eng,,mediaite.com,,Christian,,,,,,,,,,,,,,,,,,,NAFTA,Eng,NATO,
122,/Event/7441404981/7443671269,7443671269,AS,CN,C18,2023-03-11T07:51:00,2023-03-13T00:19:00,C9,7441404981,eng,,macaudailytimes.com.mo,,Irreligion,,,,,,,,,,,,,,,,,,,,,,
123,/Event/7441404981/7443977367,7443977367,,,,2023-03-11T07:51:00,2023-03-13T06:00:00,,7441404981,eng,,indiatoday.in,,,,,,,,,,,,,,,,,,,,,,,,
124,/Event/7441404981/7443992220,7443992220,AS,IN,C18,2023-03-11T07:51:00,2023-03-13T06:11:00,C17,7441404981,eng,,deccanherald.com,,Hindu,,,,,,,,,,,,,,,,,,,,,,
125,/Event/7441404981/7444023317,7444023317,AU,FJ,,2023-03-11T07:51:00,2023-03-13T06:35:00,,7441404981,eng,,fijisun.com.fj,,Christian,,,,,,,,,,,,,,,,,,,,,,PIF
126,/Event/7441404981/7446716697,7446716697,EU,UK,C4,2023-03-11T07:51:00,2023-03-14T16:05:00,C2,7441404981,eng,,travelandtourworld.com,,Christian,,,,,,,,,,,,,,,,,,,,Eng,NATO,
127,/Event/7441404981/7447273102,7447273102,,,,2023-03-11T07:51:00,2023-03-14T23:52:00,,7441404981,eng,,brudirect.com,,,,,,,,,,,,,,,,,,,,,,,,
128,/Event/7441513410,7441513410,AS,ID,C18,2023-03-11T09:30:00,2023-03-11T09:30:00,C18,0,eng,Center,liputan6.com,ChatGPT,Muslim,58.0,89.0,53.0,57.0,87.0,14.0,38.0,65.0,98.0,62.0,65.0,46.0,77.0,95.0,78.0,78.0,42.0,48.0,ASEAN,,,
129,/Event/7441513410/7442384620,7442384620,,,,2023-03-11T09:30:00,2023-03-12T00:52:00,,7441513410,eng,,rejogja.republika.co.id,,,58.0,89.0,53.0,57.0,87.0,14.0,38.0,65.0,98.0,62.0,65.0,46.0,77.0,95.0,78.0,78.0,42.0,48.0,,,,
130,/Event/7442279941,7442279941,,,,2023-03-11T22:17:00,2023-03-11T22:17:00,,0,eng,,buffalonews.com,,,,,,,,,,,,,,,,,,,,,,,,
131,/Event/7442279941/7442289011,7442289011,,USA,C4,2023-03-11T22:17:00,2023-03-11T22:30:00,C2,7442279941,eng,,siouxcityjournal.com,,Christian,,,,,,,,,,,,,,,,,,,NAFTA,Eng,NATO,
