,path,name,continent,country,culture,dateFrom,dateTo,economic,group,lang,polalign,source,url,economicblocs,militarydefenseblocs,religions,EconomicQuality,Education,EnterpriseConditions,Governance,Health,Individualism,Indulgence,InvestmentEnvironment,LivingConditions,LongTermOrientation,MarketAccessandInfrastructure,Masculinity,NaturalEnvironment,PersonalFreedom,PowerDistance,SafetyandSecurity,SocialCapital,UncertaintyAvoidance,linguisticblocs,politicalregionalblocs
91,/Event/332105979/332201412/332373944,332373944,,,,2015-11-10T14:36:00,2015-11-10T16:36:00,,332105979,deu,,de.reuters.com,,,,,54.0,32.0,28.0,39.0,17.0,76.0,30.0,31.0,25.0,61.0,25.0,70.0,31.0,31.0,50.0,27.0,41.0,75.0,,
92,/Event/332105979/332201412/332261696,332261696,AU,AU,C4,2015-11-10T14:36:00,2015-11-10T17:22:00,C2,332105979,eng,Center-right,9news.com.au,ChatGPT,,,Christian,54.0,32.0,28.0,39.0,17.0,76.0,30.0,31.0,25.0,61.0,25.0,70.0,31.0,31.0,50.0,27.0,41.0,75.0,Eng,PIF
93,/Event/332105979/332201412/332261696/332578232,332578232,EU,AT,C5,2015-11-10T17:22:00,2015-11-11T15:22:00,C2,332105979,deu,Conservative,diepresse.com,ChatGPT,EU,,Christian,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,Ger,
94,/Event/332105979/332201412/332261696/332548612,332548612,EU,AT,C5,2015-11-10T17:22:00,2015-11-11T15:58:00,C2,332105979,deu,Conservative,diepresse.com,ChatGPT,EU,,Christian,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,Ger,
95,/Event/332105979/332201412/332261696/332785961,332785961,EU,HU,C5,2015-11-10T17:22:00,2015-11-12T14:39:00,C4,332105979,eng,,portfolio.hu,,EU,NATO,Christian,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,
96,/Event/332105979/332201412/332261696/333036294,333036294,,,,2015-11-10T17:22:00,2015-11-13T13:14:00,,332105979,fra,,rfi.fr,,,,,23.0,7.0,24.0,11.0,21.0,90.0,71.0,22.0,15.0,21.0,28.0,61.0,19.0,20.0,38.0,20.0,6.0,51.0,,
97,/Event/332105979/332201412/332287684,332287684,,,,2015-11-10T14:36:00,2015-11-10T18:00:00,,332105979,eng,,ckom.com,,,,,54.0,32.0,28.0,39.0,17.0,76.0,30.0,31.0,25.0,61.0,25.0,70.0,31.0,31.0,50.0,27.0,41.0,75.0,,
98,/Event/332105979/332201412/332287684/332482320,332482320,,,,2015-11-10T18:00:00,2015-11-11T10:37:00,,332105979,deu,,n-tv.de,,,,,,,,,,,,,,,,,,,,,,,,
99,/Event/332105979/332201412/332348921,332348921,,USA,C4,2015-11-10T14:36:00,2015-11-10T19:49:00,C2,332105979,eng,,globalpost.com,,NAFTA,NATO,Christian,54.0,32.0,28.0,39.0,17.0,76.0,30.0,31.0,25.0,61.0,25.0,70.0,31.0,31.0,50.0,27.0,41.0,75.0,Eng,
100,/Event/332105979/332201412/332348932,332348932,EU,UK,C4,2015-11-10T14:36:00,2015-11-10T19:50:00,C2,332105979,eng,Center-right,telegraph.co.uk,ChatGPT,,NATO,Christian,54.0,32.0,28.0,39.0,17.0,76.0,30.0,31.0,25.0,61.0,25.0,70.0,31.0,31.0,50.0,27.0,41.0,75.0,Eng,
101,/Event/332105979/332201412/332431926,332431926,,,,2015-11-10T14:36:00,2015-11-11T06:03:00,,332105979,deu,,euractiv.de,,,,,54.0,32.0,28.0,39.0,17.0,76.0,30.0,31.0,25.0,61.0,25.0,70.0,31.0,31.0,50.0,27.0,41.0,75.0,,
102,/Event/332105979/332201412/332488539,332488539,EU,UK,C4,2015-11-10T14:36:00,2015-11-11T08:56:00,C2,332105979,eng,Center-left,theguardian.com,ChatGPT,,NATO,Christian,54.0,32.0,28.0,39.0,17.0,76.0,30.0,31.0,25.0,61.0,25.0,70.0,31.0,31.0,50.0,27.0,41.0,75.0,Eng,
103,/Event/332105979/332201412/332753387,332753387,,,,2015-11-10T14:36:00,2015-11-11T09:12:00,,332105979,spa,,noticias.terra.com.co,,,,,54.0,32.0,28.0,39.0,17.0,76.0,30.0,31.0,25.0,61.0,25.0,70.0,31.0,31.0,50.0,27.0,41.0,75.0,,
104,/Event/332105979/332201412/332467435,332467435,SA,PY,C13,2015-11-10T14:36:00,2015-11-11T09:17:00,C20,332105979,spa,Conservative,abc.com.py,ChatGPT,SATB,,Christian,54.0,32.0,28.0,39.0,17.0,76.0,30.0,31.0,25.0,61.0,25.0,70.0,31.0,31.0,50.0,27.0,41.0,75.0,Spa,
105,/Event/332105979/332201412/332492129,332492129,,,,2015-11-10T14:36:00,2015-11-11T09:27:00,,332105979,eng,,jewocity.com,,,,,54.0,32.0,28.0,39.0,17.0,76.0,30.0,31.0,25.0,61.0,25.0,70.0,31.0,31.0,50.0,27.0,41.0,75.0,,
106,/Event/332105979/332201412/332486652,332486652,,,,2015-11-10T14:36:00,2015-11-11T09:34:00,,332105979,spa,,diariodenavarra.es,,,,,54.0,32.0,28.0,39.0,17.0,76.0,30.0,31.0,25.0,61.0,25.0,70.0,31.0,31.0,50.0,27.0,41.0,75.0,,
107,/Event/332105979/332201412/332469850,332469850,,,,2015-11-10T14:36:00,2015-11-11T09:38:00,,332105979,spa,,internacional.elpais.com,,,,,54.0,32.0,28.0,39.0,17.0,76.0,30.0,31.0,25.0,61.0,25.0,70.0,31.0,31.0,50.0,27.0,41.0,75.0,,
108,/Event/332105979/332201412/332489189,332489189,EU,DE,C5,2015-11-10T14:36:00,2015-11-11T11:18:00,C2,332105979,eng,,dw.com,,EU,NATO,Christian,54.0,32.0,28.0,39.0,17.0,76.0,30.0,31.0,25.0,61.0,25.0,70.0,31.0,31.0,50.0,27.0,41.0,75.0,Ger,
109,/Event/332105979/332201412/332489189/333202581,333202581,,,,2015-11-11T11:18:00,2015-11-13T20:34:00,,332105979,spa,,elpais.com.co,,,,,11.0,19.0,6.0,9.0,13.0,67.0,40.0,21.0,8.0,83.0,5.0,66.0,12.0,9.0,35.0,19.0,20.0,65.0,,
110,/Event/332105979/332201412/332494723,332494723,EU,ES,C14,2015-11-10T14:36:00,2015-11-11T11:19:00,C2,332105979,spa,,elmundo.es,,EU,NATO,Christian,54.0,32.0,28.0,39.0,17.0,76.0,30.0,31.0,25.0,61.0,25.0,70.0,31.0,31.0,50.0,27.0,41.0,75.0,Spa,
111,/Event/332105979/332201412/332517303,332517303,SA,AR,C14,2015-11-10T14:36:00,2015-11-11T13:25:00,C19,332105979,eng,,buenosairesherald.com,,SATB,,Christian,54.0,32.0,28.0,39.0,17.0,76.0,30.0,31.0,25.0,61.0,25.0,70.0,31.0,31.0,50.0,27.0,41.0,75.0,Spa,
112,/Event/332105979/332201412/332542502,332542502,,,,2015-11-10T14:36:00,2015-11-11T13:39:00,,332105979,eng,,news.yahoo.com,,,,,54.0,32.0,28.0,39.0,17.0,76.0,30.0,31.0,25.0,61.0,25.0,70.0,31.0,31.0,50.0,27.0,41.0,75.0,,
113,/Event/332105979/332201412/332531684,332531684,EU,BA,,2015-11-10T14:36:00,2015-11-11T14:05:00,,332105979,eng,,avaz.ba,,,,Muslim,54.0,32.0,28.0,39.0,17.0,76.0,30.0,31.0,25.0,61.0,25.0,70.0,31.0,31.0,50.0,27.0,41.0,75.0,,
114,/Event/332105979/332201412/332595469,332595469,,,,2015-11-10T14:36:00,2015-11-11T19:17:00,,332105979,eng,,twincities.com,,,,,54.0,32.0,28.0,39.0,17.0,76.0,30.0,31.0,25.0,61.0,25.0,70.0,31.0,31.0,50.0,27.0,41.0,75.0,,
115,/Event/332105979/332201412/332607368,332607368,,USA,C4,2015-11-10T14:36:00,2015-11-11T20:00:00,C2,332105979,eng,,hosted.ap.org,,NAFTA,NATO,Christian,54.0,32.0,28.0,39.0,17.0,76.0,30.0,31.0,25.0,61.0,25.0,70.0,31.0,31.0,50.0,27.0,41.0,75.0,Eng,
116,/Event/332105979/332201412/332601125,332601125,,USA,C4,2015-11-10T14:36:00,2015-11-11T20:00:00,C2,332105979,eng,,theepochtimes.com,,NAFTA,NATO,Christian,54.0,32.0,28.0,39.0,17.0,76.0,30.0,31.0,25.0,61.0,25.0,70.0,31.0,31.0,50.0,27.0,41.0,75.0,Eng,
117,/Event/332105979/332201412/332613244,332613244,,CA,C4,2015-11-10T14:36:00,2015-11-11T21:09:00,C2,332105979,eng,,globalnews.ca,,NAFTA,NATO,Christian,54.0,32.0,28.0,39.0,17.0,76.0,30.0,31.0,25.0,61.0,25.0,70.0,31.0,31.0,50.0,27.0,41.0,75.0,Eng,
118,/Event/332105979/332201412/332622142,332622142,,USA,C4,2015-11-10T14:36:00,2015-11-11T21:47:00,C2,332105979,eng,Center-left,cbsnews.com,ChatGPT,NAFTA,NATO,Christian,54.0,32.0,28.0,39.0,17.0,76.0,30.0,31.0,25.0,61.0,25.0,70.0,31.0,31.0,50.0,27.0,41.0,75.0,Eng,
119,/Event/332105979/332201412/332635357,332635357,AU,AU,C4,2015-11-10T14:36:00,2015-11-11T23:02:00,C2,332105979,eng,Independent,news.com.au,ChatGPT,,,Christian,54.0,32.0,28.0,39.0,17.0,76.0,30.0,31.0,25.0,61.0,25.0,70.0,31.0,31.0,50.0,27.0,41.0,75.0,Eng,PIF
120,/Event/332105979/332201412/332636958,332636958,AU,AU,C4,2015-11-10T14:36:00,2015-11-11T23:16:00,C2,332105979,eng,,adelaidenow.com.au,,,,Christian,54.0,32.0,28.0,39.0,17.0,76.0,30.0,31.0,25.0,61.0,25.0,70.0,31.0,31.0,50.0,27.0,41.0,75.0,Eng,PIF
121,/Event/332105979/332201412/332693332,332693332,EU,MT,C14,2015-11-10T14:36:00,2015-11-12T06:50:00,C2,332105979,eng,,independent.com.mt,,EU,,Christian,54.0,32.0,28.0,39.0,17.0,76.0,30.0,31.0,25.0,61.0,25.0,70.0,31.0,31.0,50.0,27.0,41.0,75.0,,
122,/Event/332105979/332201412/332774511,332774511,SA,BO,C13,2015-11-10T14:36:00,2015-11-12T06:55:00,C20,332105979,spa,Center-right,lostiempos.com,ChatGPT,,,Christian,54.0,32.0,28.0,39.0,17.0,76.0,30.0,31.0,25.0,61.0,25.0,70.0,31.0,31.0,50.0,27.0,41.0,75.0,Spa,UNASUR
123,/Event/332105979/332201412/332717044,332717044,,,,2015-11-10T14:36:00,2015-11-12T09:01:00,,332105979,eng,,europa-nu.nl,,,,,54.0,32.0,28.0,39.0,17.0,76.0,30.0,31.0,25.0,61.0,25.0,70.0,31.0,31.0,50.0,27.0,41.0,75.0,,
124,/Event/332105979/332201412/332740766,332740766,,,,2015-11-10T14:36:00,2015-11-12T09:33:00,,332105979,spa,,lacapital.com.ar,,,,,54.0,32.0,28.0,39.0,17.0,76.0,30.0,31.0,25.0,61.0,25.0,70.0,31.0,31.0,50.0,27.0,41.0,75.0,,
125,/Event/332105979/332201412/332883857,332883857,AS,CN,C18,2015-11-10T14:36:00,2015-11-12T22:39:00,C9,332105979,eng,,xinhuanet.com,,,,Irreligion,54.0,32.0,28.0,39.0,17.0,76.0,30.0,31.0,25.0,61.0,25.0,70.0,31.0,31.0,50.0,27.0,41.0,75.0,,
126,/Event/332105979/332578229,332578229,,,,2015-11-10T10:26:00,2015-11-11T15:22:00,,332105979,deu,,kurier.at,,,,,,,,,,,,,,,,,,,,,,,,
127,/Event/332105979/332578229/332585518,332585518,,,,2015-11-11T15:22:00,2015-11-11T16:17:00,,332105979,deu,,nachrichten.at,,,,,,,,,,,,,,,,,,,,,,,,
128,/Event/332105979/332578229/332578225,332578225,EU,AT,C5,2015-11-11T15:22:00,2015-11-11T16:22:00,C2,332105979,deu,Liberal,derstandard.at,ChatGPT,EU,,Christian,,,,,,,,,,,,,,,,,,,Ger,
129,/Event/332105979/332578229/332578225/333180292,333180292,,,,2015-11-11T16:22:00,2015-11-14T03:05:00,,332105979,deu,,swp.de,,,,,25.0,22.0,19.0,14.0,22.0,55.0,63.0,16.0,21.0,60.0,14.0,79.0,7.0,15.0,11.0,12.0,14.0,70.0,,
130,/Event/332105979/332578229/332578225/333236339,333236339,,,,2015-11-11T16:22:00,2015-11-14T08:34:00,,332105979,deu,,tagblatt.de,,,,,25.0,22.0,19.0,14.0,22.0,55.0,63.0,16.0,21.0,60.0,14.0,79.0,7.0,15.0,11.0,12.0,14.0,70.0,,
131,/Event/332105979/332578229/332578231,332578231,EU,AT,C5,2015-11-11T15:22:00,2015-11-11T16:22:00,C2,332105979,deu,Conservative,kleinezeitung.at,ChatGPT,EU,,Christian,,,,,,,,,,,,,,,,,,,Ger,
132,/Event/332105979/332578229/332578223,332578223,,,,2015-11-11T15:22:00,2015-11-11T17:02:00,,332105979,deu,,zeit.de,,,,,,,,,,,,,,,,,,,,,,,,
133,/Event/332105979/332578229/332571217,332571217,,,,2015-11-11T15:22:00,2015-11-11T17:19:00,,332105979,deu,,text.derstandard.at,,,,,,,,,,,,,,,,,,,,,,,,
134,/Event/332105979/332578229/332596611,332596611,,,,2015-11-11T15:22:00,2015-11-11T17:39:00,,332105979,deu,,salzburg.com,,,,,,,,,,,,,,,,,,,,,,,,
135,/Event/332105979/332578229/332599851,332599851,EU,DE,C5,2015-11-11T15:22:00,2015-11-11T20:10:00,C2,332105979,deu,,jungewelt.de,,EU,NATO,Christian,,,,,,,,,,,,,,,,,,,Ger,
136,/Event/332105979/332578229/332633567,332633567,EU,AT,C5,2015-11-11T15:22:00,2015-11-11T22:05:00,C2,332105979,deu,Conservative,tt.com,ChatGPT,EU,,Christian,,,,,,,,,,,,,,,,,,,Ger,
137,/Event/332105979/332578229/333050507,333050507,,,,2015-11-11T15:22:00,2015-11-13T13:35:00,,332105979,deu,,mittelbayerische.de,,,,,,,,,,,,,,,,,,,,,,,,
138,/Event/332105979/332578229/333091330,333091330,,,,2015-11-11T15:22:00,2015-11-13T17:50:00,,332105979,deu,,ndz.de,,,,,,,,,,,,,,,,,,,,,,,,
139,/Event/332105979/332578229/333094287,333094287,,,,2015-11-11T15:22:00,2015-11-13T18:58:00,,332105979,deu,,landeszeitung.de,,,,,,,,,,,,,,,,,,,,,,,,
140,/Event/332105979/332596546,332596546,,,,2015-11-10T10:26:00,2015-11-11T19:18:00,,332105979,deu,,wirtschaftsblatt.at,,,,,,,,,,,,,,,,,,,,,,,,
141,/Event/332105979/332596546/332603560,332603560,EU,UK,C4,2015-11-11T19:18:00,2015-11-11T20:24:00,C2,332105979,eng,,irishsun.com,,,NATO,Christian,,,,,,,,,,,,,,,,,,,Eng,
142,/Event/332105979/332596546/332633573,332633573,EU,AT,C5,2015-11-11T19:18:00,2015-11-11T22:05:00,C2,332105979,deu,Conservative,tt.com,ChatGPT,EU,,Christian,,,,,,,,,,,,,,,,,,,Ger,
143,/Event/332105979/332596546/332706682,332706682,,USA,C4,2015-11-11T19:18:00,2015-11-12T08:13:00,C2,332105979,eng,,usnews.com,,NAFTA,NATO,Christian,,,,,,,,,,,,,,,,,,,Eng,
144,/Event/332105979/332596546/332760059,332760059,EU,AT,C5,2015-11-11T19:18:00,2015-11-12T12:40:00,C2,332105979,deu,,orf.at,,EU,,Christian,,,,,,,,,,,,,,,,,,,Ger,
145,/Event/332105979/332596546/332792342,332792342,,,,2015-11-11T19:18:00,2015-11-12T14:58:00,,332105979,deu,,n-tv.de,,,,,,,,,,,,,,,,,,,,,,,,
146,/Event/332105979/332596546/333039697,333039697,,,,2015-11-11T19:18:00,2015-11-13T07:37:00,,332105979,eng,,bdlive.co.za,,,,,,,,,,,,,,,,,,,,,,,,
147,/Event/332105979/332596546/332992541,332992541,,,,2015-11-11T19:18:00,2015-11-13T10:47:00,,332105979,fra,,ladepeche.fr,,,,,,,,,,,,,,,,,,,,,,,,
148,/Event/332105979/332596546/332995481,332995481,EU,FR,C14,2015-11-11T19:18:00,2015-11-13T10:47:00,C2,332105979,fra,Socialist,lamontagne.fr,https:en.wikipedia.orgwikiLa_Montagne_(newspaper),EU,NATO,Christian,,,,,,,,,,,,,,,,,,,Fre,
149,/Event/332105979/332596546/332995481/333004508,333004508,EU,FR,C14,2015-11-13T10:47:00,2015-11-13T12:02:00,C2,332105979,fra,Center-left,liberation.fr,https:en.wikipedia.orgwikiLib%C3%A9ration,EU,NATO,Christian,30.0,28.0,18.0,21.0,20.0,71.0,48.0,18.0,20.0,63.0,16.0,43.0,14.0,28.0,68.0,38.0,43.0,86.0,Fre,
150,/Event/332105979/332596546/333001445,333001445,EU,FR,C14,2015-11-11T19:18:00,2015-11-13T10:49:00,C2,332105979,fra,,lepoint.fr,,EU,NATO,Christian,,,,,,,,,,,,,,,,,,,Fre,
151,/Event/332105979/332596546/333008109,333008109,,,,2015-11-11T19:18:00,2015-11-13T11:24:00,,332105979,spa,,swissinfo.ch,,,,,,,,,,,,,,,,,,,,,,,,
152,/Event/332105979/332596546/333004983,333004983,,,,2015-11-11T19:18:00,2015-11-13T11:28:00,,332105979,spa,,es.noticias.yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,
153,/Event/332105979/332596546/333004983/333114609,333114609,,,,2015-11-13T11:28:00,2015-11-13T21:00:00,,332105979,spa,,lopezdoriga.com,,,,,,,,,,,,,,,,,,,,,,,,
154,/Event/332105979/332596546/333004818,333004818,,,,2015-11-11T19:18:00,2015-11-13T11:47:00,,332105979,spa,,afp.com,,,,,,,,,,,,,,,,,,,,,,,,
155,/Event/332105979/332596546/333004507,333004507,EU,FR,C14,2015-11-11T19:18:00,2015-11-13T12:02:00,C2,332105979,fra,,leparisien.fr,,EU,NATO,Christian,,,,,,,,,,,,,,,,,,,Fre,
156,/Event/332105979/332596546/333013258,333013258,,,,2015-11-11T19:18:00,2015-11-13T12:32:00,,332105979,fra,,directmatin.fr,,,,,,,,,,,,,,,,,,,,,,,,
157,/Event/332105979/332596546/333017829,333017829,,,,2015-11-11T19:18:00,2015-11-13T13:02:00,,332105979,eng,,digitaljournal.com,,,,,,,,,,,,,,,,,,,,,,,,
158,/Event/332105979/332596546/333025865,333025865,,,,2015-11-11T19:18:00,2015-11-13T13:22:00,,332105979,eng,,eleconomista.es,,,,,,,,,,,,,,,,,,,,,,,,
159,/Event/332105979/332596546/333025647,333025647,,,,2015-11-11T19:18:00,2015-11-13T13:24:00,,332105979,eng,,naharnet.com,,,,,,,,,,,,,,,,,,,,,,,,
160,/Event/332105979/332596546/333034934,333034934,,USA,C4,2015-11-11T19:18:00,2015-11-13T13:47:00,C2,332105979,eng,,huffingtonpost.com,,NAFTA,NATO,Christian,,,,,,,,,,,,,,,,,,,Eng,
161,/Event/332105979/332596546/333033209,333033209,EU,UK,C4,2015-11-11T19:18:00,2015-11-13T13:51:00,C2,332105979,eng,,in.reuters.com,,,NATO,Christian,,,,,,,,,,,,,,,,,,,Eng,
162,/Event/332105979/332596546/333043127,333043127,,USA,C4,2015-11-11T19:18:00,2015-11-13T13:56:00,C2,332105979,eng,,reliefweb.int,,NAFTA,NATO,Christian,,,,,,,,,,,,,,,,,,,Eng,
163,/Event/332105979/332596546/333036588,333036588,AS,SG,C18,2015-11-11T19:18:00,2015-11-13T14:00:00,C2,332105979,eng,Center,channelnewsasia.com,ChatGPT,ASEAN,,Buddhist,,,,,,,,,,,,,,,,,,,,
164,/Event/332105979/332596546/333036295,333036295,EU,FR,C14,2015-11-11T19:18:00,2015-11-13T14:32:00,C2,332105979,fra,,ouest-france.fr,,EU,NATO,Christian,,,,,,,,,,,,,,,,,,,Fre,
165,/Event/332105979/332596546/333045261,333045261,AS,OM,,2015-11-11T19:18:00,2015-11-13T15:02:00,C9,332105979,eng,,timesofoman.com,,,,Muslim,,,,,,,,,,,,,,,,,,,Ara,AL
166,/Event/332105979/332596546/333051863,333051863,EU,CH,C5,2015-11-11T19:18:00,2015-11-13T15:50:00,C2,332105979,fra,Publicly funded,rts.ch,ChatGPT,,,Christian,,,,,,,,,,,,,,,,,,,Fre,
167,/Event/332105979/332596546/333079891,333079891,AS,QA,C19,2015-11-11T19:18:00,2015-11-13T16:59:00,C9,332105979,eng,pro-Qatari-government-Arab-nationalist,aljazeera.com,ChatGPT,,,Muslim,,,,,,,,,,,,,,,,,,,Ara,AL
168,/Event/332105979/332596546/333134934,333134934,EU,AT,C5,2015-11-11T19:18:00,2015-11-13T22:06:00,C2,332105979,deu,Conservative,tt.com,ChatGPT,EU,,Christian,,,,,,,,,,,,,,,,,,,Ger,
169,/Event/332105979/332596546/333221530,333221530,EU,AT,C5,2015-11-11T19:18:00,2015-11-14T02:19:00,C2,332105979,deu,,orf.at,,EU,,Christian,,,,,,,,,,,,,,,,,,,Ger,
170,/Event/332105979/332633564,332633564,,,,2015-11-10T10:26:00,2015-11-11T22:04:00,,332105979,deu,,nachrichten.at,,,,,,,,,,,,,,,,,,,,,,,,
171,/Event/332105979/332633571,332633571,EU,AT,C5,2015-11-10T10:26:00,2015-11-11T22:05:00,C2,332105979,deu,Conservative,tt.com,ChatGPT,EU,,Christian,,,,,,,,,,,,,,,,,,,Ger,
172,/Event/332105979/332692872,332692872,,,,2015-11-10T10:26:00,2015-11-12T06:15:00,,332105979,deu,,vol.at,,,,,,,,,,,,,,,,,,,,,,,,
173,/Event/332303009,332303009,,,,2015-11-10T11:32:00,2015-11-10T11:32:00,,0,deu,,bild.de,,,,,,,,,,,,,,,,,,,,,,,,
174,/Event/332303009/332174938,332174938,,,,2015-11-10T11:32:00,2015-11-10T13:34:00,,332303009,deu,,text.derstandard.at,,,,,,,,,,,,,,,,,,,,,,,,
175,/Event/332303009/332174938/332184338,332184338,,,,2015-11-10T13:34:00,2015-11-10T14:06:00,,332303009,deu,,salzburg.com,,,,,,,,,,,,,,,,,,,,,,,,
176,/Event/332303009/332174938/332198945,332198945,,,,2015-11-10T13:34:00,2015-11-10T14:19:00,,332303009,deu,,vol.at,,,,,,,,,,,,,,,,,,,,,,,,
177,/Event/332303009/332174938/332495778,332495778,,,,2015-11-10T13:34:00,2015-11-11T00:00:00,,332303009,eng,,taiwannews.com.tw,,,,,,,,,,,,,,,,,,,,,,,,
178,/Event/332303009/332174938/332437901,332437901,EU,AT,C5,2015-11-10T13:34:00,2015-11-11T06:42:00,C2,332303009,deu,Liberal,derstandard.at,ChatGPT,EU,,Christian,,,,,,,,,,,,,,,,,,,Ger,
179,/Event/332303009/332174938/332437901/333034128,333034128,EU,RS,C16,2015-11-11T06:42:00,2015-11-13T11:37:00,C4,332303009,eng,,b92.net,,,,Christian,25.0,22.0,19.0,14.0,22.0,55.0,63.0,16.0,21.0,60.0,14.0,79.0,7.0,15.0,11.0,12.0,14.0,70.0,,
180,/Event/332303009/332174938/332437901/333036301,333036301,,,,2015-11-11T06:42:00,2015-11-13T12:44:00,,332303009,fra,,boursier.com,,,,,25.0,22.0,19.0,14.0,22.0,55.0,63.0,16.0,21.0,60.0,14.0,79.0,7.0,15.0,11.0,12.0,14.0,70.0,,
181,/Event/332303009/332174938/332480134,332480134,,,,2015-11-10T13:34:00,2015-11-11T10:37:00,,332303009,eng,,nbcrightnow.com,,,,,,,,,,,,,,,,,,,,,,,,
182,/Event/332303009/332174938/332480134/332790814,332790814,,,,2015-11-11T10:37:00,2015-11-12T14:51:00,,332303009,eng,,neurope.eu,,,,,,,,,,,,,,,,,,,,,,,,
183,/Event/332303009/332174938/332489908,332489908,,USA,C4,2015-11-10T13:34:00,2015-11-11T11:07:00,C2,332303009,eng,Center-left,washingtonpost.com,ChatGPT,NAFTA,NATO,Christian,,,,,,,,,,,,,,,,,,,Eng,
184,/Event/332303009/332174938/332509898,332509898,,,,2015-11-10T13:34:00,2015-11-11T11:29:00,,332303009,deu,,br.de,,,,,,,,,,,,,,,,,,,,,,,,
185,/Event/332303009/332174938/332505699,332505699,,,,2015-11-10T13:34:00,2015-11-11T12:40:00,,332303009,deu,,vol.at,,,,,,,,,,,,,,,,,,,,,,,,
186,/Event/332303009/332174938/332607378,332607378,,USA,C4,2015-11-10T13:34:00,2015-11-11T19:08:00,C2,332303009,eng,,globalpost.com,,NAFTA,NATO,Christian,,,,,,,,,,,,,,,,,,,Eng,
187,/Event/332303009/332174938/333054430,333054430,EU,AT,C5,2015-11-10T13:34:00,2015-11-13T15:33:00,C2,332303009,deu,Populist,oe24.at,ChatGPT,EU,,Christian,,,,,,,,,,,,,,,,,,,Ger,
188,/Event/332303009/332181546,332181546,EU,AT,C5,2015-11-10T11:32:00,2015-11-10T13:38:00,C2,332303009,deu,,orf.at,,EU,,Christian,,,,,,,,,,,,,,,,,,,Ger,
189,/Event/332303009/332181546/332373955,332373955,,,,2015-11-10T13:38:00,2015-11-10T20:36:00,,332303009,deu,,infocomma.net,,,,,25.0,22.0,19.0,14.0,22.0,55.0,63.0,16.0,21.0,60.0,14.0,79.0,7.0,15.0,11.0,12.0,14.0,70.0,,
190,/Event/332303009/332181546/332492110,332492110,AS,IN,C18,2015-11-10T13:38:00,2015-11-11T08:24:00,C17,332303009,eng,,ndtv.com,,,,Hindu,25.0,22.0,19.0,14.0,22.0,55.0,63.0,16.0,21.0,60.0,14.0,79.0,7.0,15.0,11.0,12.0,14.0,70.0,,
191,/Event/332303009/332181546/332492120,332492120,,USA,C4,2015-11-10T13:38:00,2015-11-11T08:27:00,C2,332303009,eng,,businessinsider.com,,NAFTA,NATO,Christian,25.0,22.0,19.0,14.0,22.0,55.0,63.0,16.0,21.0,60.0,14.0,79.0,7.0,15.0,11.0,12.0,14.0,70.0,Eng,
192,/Event/332303009/332181546/332492107,332492107,,USA,C4,2015-11-10T13:38:00,2015-11-11T09:32:00,C2,332303009,eng,Center-left,nytimes.com,ChatGPT,NAFTA,NATO,Christian,25.0,22.0,19.0,14.0,22.0,55.0,63.0,16.0,21.0,60.0,14.0,79.0,7.0,15.0,11.0,12.0,14.0,70.0,Eng,
193,/Event/332303009/332181546/332492107/332678799,332678799,,,,2015-11-11T09:32:00,2015-11-12T02:04:00,,332303009,eng,,dispatch.com,,,,,16.0,20.0,3.0,23.0,69.0,91.0,68.0,17.0,29.0,26.0,4.0,62.0,28.0,29.0,40.0,69.0,9.0,46.0,,
194,/Event/332303009/332181546/332468552,332468552,,,,2015-11-10T13:38:00,2015-11-11T09:33:00,,332303009,eng,,trust.org,,,,,25.0,22.0,19.0,14.0,22.0,55.0,63.0,16.0,21.0,60.0,14.0,79.0,7.0,15.0,11.0,12.0,14.0,70.0,,
195,/Event/332303009/332181546/332478837,332478837,,,,2015-11-10T13:38:00,2015-11-11T10:22:00,,332303009,eng,,naharnet.com,,,,,25.0,22.0,19.0,14.0,22.0,55.0,63.0,16.0,21.0,60.0,14.0,79.0,7.0,15.0,11.0,12.0,14.0,70.0,,
196,/Event/332303009/332181546/332489923,332489923,EU,IE,C4,2015-11-10T13:38:00,2015-11-11T10:45:00,C2,332303009,eng,,belfasttelegraph.co.uk,,EU,,Christian,25.0,22.0,19.0,14.0,22.0,55.0,63.0,16.0,21.0,60.0,14.0,79.0,7.0,15.0,11.0,12.0,14.0,70.0,Eng,
197,/Event/332303009/332181546/332489912,332489912,AS,SG,C18,2015-11-10T13:38:00,2015-11-11T11:00:00,C2,332303009,eng,Center-right,straitstimes.com,ChatGPT,ASEAN,,Buddhist,25.0,22.0,19.0,14.0,22.0,55.0,63.0,16.0,21.0,60.0,14.0,79.0,7.0,15.0,11.0,12.0,14.0,70.0,,
