,path,name,continent,country,culture,dateFrom,dateTo,economic,group,lang,polalign,source,url,EconomicQuality,Education,EnterpriseConditions,Governance,Health,Individualism,Indulgence,InvestmentEnvironment,LivingConditions,LongTermOrientation,MarketAccessandInfrastructure,Masculinity,NaturalEnvironment,PersonalFreedom,PowerDistance,SafetyandSecurity,SocialCapital,UncertaintyAvoidance,linguisticblocs,militarydefenseblocs,religions,politicalregionalblocs,economicblocs
201,/Event/912406270/912481254/913674351,913674351,AS,IN,C18,2018-07-25T12:32:00,2018-07-27T01:38:00,C17,912406270,eng,,business-standard.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Hindu,,
202,/Event/912406270/912481254/913699560,913699560,AS,IN,C18,2018-07-25T12:32:00,2018-07-27T02:52:00,C17,912406270,eng,,freepressjournal.in,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Hindu,,
203,/Event/912406270/912481254/913700887,913700887,,,,2018-07-25T12:32:00,2018-07-27T02:56:00,,912406270,eng,,risingbd.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
204,/Event/912406270/912481254/913711081,913711081,AS,BD,C20,2018-07-25T12:32:00,2018-07-27T03:26:00,C5,912406270,eng,Center-right,theindependentbd.com,ChatGPT,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Muslim,,
205,/Event/912406270/912481254/913721009,913721009,SA,VE,C12,2018-07-25T12:32:00,2018-07-27T03:58:00,C7,912406270,eng,,laht.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Spa,UNASUR,Christian,,
206,/Event/912406270/912481254/913732279,913732279,AS,JP,C1,2018-07-25T12:32:00,2018-07-27T04:29:00,C3,912406270,eng,Center,japantimes.co.jp,ChatGPT,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Irreligion,,
207,/Event/912406270/912481254/913742775,913742775,,,,2018-07-25T12:32:00,2018-07-27T04:31:00,,912406270,eng,,mymcmurray.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
208,/Event/912406270/912481254/913739181,913739181,,USA,C4,2018-07-25T12:32:00,2018-07-27T04:33:00,C2,912406270,eng,,mynorthwest.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,NAFTA
209,/Event/912406270/912481254/913735419,913735419,EU,UK,C4,2018-07-25T12:32:00,2018-07-27T04:37:00,C2,912406270,eng,Center-left,dailymail.co.uk,ChatGPT,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,
210,/Event/912406270/912481254/913746277,913746277,EU,UK,C4,2018-07-25T12:32:00,2018-07-27T04:41:00,C2,912406270,eng,Center-left,theguardian.com,ChatGPT,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,
211,/Event/912406270/912481254/913736992,913736992,,USA,C4,2018-07-25T12:32:00,2018-07-27T04:42:00,C2,912406270,eng,,wtop.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,NAFTA
212,/Event/912406270/912481254/913774525,913774525,,,,2018-07-25T12:32:00,2018-07-27T05:00:00,,912406270,eng,,wsws.org,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
213,/Event/912406270/912481254/913746629,913746629,AS,MY,C18,2018-07-25T12:32:00,2018-07-27T05:05:00,C9,912406270,eng,Center-right,thestar.com.my,ChatGPT,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Muslim,,ASEAN
214,/Event/912406270/912481254/913748255,913748255,EU,UK,C4,2018-07-25T12:32:00,2018-07-27T05:10:00,C2,912406270,eng,,reuters.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,
215,/Event/912406270/912481254/913750196,913750196,AU,AU,C4,2018-07-25T12:32:00,2018-07-27T05:14:00,C2,912406270,eng,,stockandland.com.au,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,,Christian,PIF,
216,/Event/912406270/912481254/913751124,913751124,AU,AU,C4,2018-07-25T12:32:00,2018-07-27T05:16:00,C2,912406270,eng,,watoday.com.au,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,,Christian,PIF,
217,/Event/912406270/912481254/913751015,913751015,AU,AU,C4,2018-07-25T12:32:00,2018-07-27T05:16:00,C2,912406270,eng,Center-left-liberal,smh.com.au,ChatGPT,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,,Christian,PIF,
218,/Event/912406270/912481254/913751017,913751017,AU,AU,C4,2018-07-25T12:32:00,2018-07-27T05:16:00,C2,912406270,eng,,brisbanetimes.com.au,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,,Christian,PIF,
219,/Event/912406270/912481254/913755872,913755872,AS,PK,C20,2018-07-25T12:32:00,2018-07-27T05:28:00,C5,912406270,eng,,aaj.tv,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Muslim,,
220,/Event/912406270/912481254/913764193,913764193,EU,UK,C4,2018-07-25T12:32:00,2018-07-27T05:30:00,C2,912406270,eng,,standard.co.uk,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,
221,/Event/912406270/912481254/913764548,913764548,,,,2018-07-25T12:32:00,2018-07-27T05:46:00,,912406270,eng,,asianage.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
222,/Event/912406270/912481254/913768298,913768298,,,,2018-07-25T12:32:00,2018-07-27T05:55:00,,912406270,eng,,qz.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
223,/Event/912406270/912481254/913772481,913772481,,USA,C4,2018-07-25T12:32:00,2018-07-27T06:05:00,C2,912406270,eng,,nwherald.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,NAFTA
224,/Event/912406270/912481254/913773409,913773409,,,,2018-07-25T12:32:00,2018-07-27T06:07:00,,912406270,eng,,msn.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
225,/Event/912406270/912481254/913774935,913774935,AS,IN,C18,2018-07-25T12:32:00,2018-07-27T06:11:00,C17,912406270,eng,,economictimes.indiatimes.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Hindu,,
226,/Event/912406270/912481254/913777848,913777848,,,,2018-07-25T12:32:00,2018-07-27T06:14:00,,912406270,eng,,rozetv.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
227,/Event/912406270/912481254/913780613,913780613,,,,2018-07-25T12:32:00,2018-07-27T06:23:00,,912406270,eng,,ph.news.yahoo.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
228,/Event/912406270/912481254/913783987,913783987,EU,UK,C4,2018-07-25T12:32:00,2018-07-27T06:31:00,C2,912406270,eng,Center-left,dailymail.co.uk,ChatGPT,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,
229,/Event/912406270/912481254/913786764,913786764,,,,2018-07-25T12:32:00,2018-07-27T06:37:00,,912406270,eng,,newsroompost.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
230,/Event/912406270/912481254/913787714,913787714,,USA,C4,2018-07-25T12:32:00,2018-07-27T06:39:00,C2,912406270,eng,,mynorthwest.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,NAFTA
231,/Event/912406270/912481254/913793380,913793380,AS,PK,C20,2018-07-25T12:32:00,2018-07-27T06:51:00,C5,912406270,eng,,aaj.tv,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Muslim,,
232,/Event/912406270/912481254/913794030,913794030,,USA,C4,2018-07-25T12:32:00,2018-07-27T06:52:00,C2,912406270,eng,,businessinsider.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,NAFTA
233,/Event/912406270/912481254/913810537,913810537,,USA,C4,2018-07-25T12:32:00,2018-07-27T07:24:00,C2,912406270,eng,,edition.cnn.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,NAFTA
234,/Event/912406270/912481254/913813733,913813733,,,,2018-07-25T12:32:00,2018-07-27T07:31:00,,912406270,eng,,malaymail.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
235,/Event/912406270/912481254/913813733/914278613,914278613,,MX,C12,2018-07-27T07:31:00,2018-07-27T21:18:00,C18,912406270,eng,Center-left,eluniversal.com.mx,ChatGPT,,,,,,,,,,,,,,,,,,,Spa,,Christian,,NAFTA
236,/Event/912406270/912481254/913824642,913824642,AS,PK,C20,2018-07-25T12:32:00,2018-07-27T07:53:00,C5,912406270,eng,,nation.com.pk,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Muslim,,
237,/Event/912406270/912481254/913826437,913826437,AS,TR,C14,2018-07-25T12:32:00,2018-07-27T07:57:00,C12,912406270,eng,Center-right,hurriyetdailynews.com,https:en.wikipedia.orgwikiH%C3%BCrriyet_Daily_News,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,NATO,Muslim,,
238,/Event/912406270/912481254/913836245,913836245,,USA,C4,2018-07-25T12:32:00,2018-07-27T07:59:00,C2,912406270,eng,,bloomberg.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,NAFTA
239,/Event/912406270/912481254/913840904,913840904,,,,2018-07-25T12:32:00,2018-07-27T08:25:00,,912406270,eng,,peoplesdailyng.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
240,/Event/912406270/912481254/913843425,913843425,,,,2018-07-25T12:32:00,2018-07-27T08:30:00,,912406270,eng,,indiatoday.in,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
241,/Event/912406270/912481254/913852992,913852992,EU,UK,C4,2018-07-25T12:32:00,2018-07-27T08:47:00,C2,912406270,eng,Center-left,dailymail.co.uk,ChatGPT,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,
242,/Event/912406270/912481254/913853668,913853668,AS,MY,C18,2018-07-25T12:32:00,2018-07-27T08:49:00,C9,912406270,eng,Center,freemalaysiatoday.com,ChatGPT,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Muslim,,ASEAN
243,/Event/912406270/912481254/913856811,913856811,,,,2018-07-25T12:32:00,2018-07-27T08:55:00,,912406270,eng,,digitaljournal.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
244,/Event/912406270/912481254/913858041,913858041,AS,IN,C18,2018-07-25T12:32:00,2018-07-27T09:00:00,C17,912406270,eng,,business-standard.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Hindu,,
245,/Event/912406270/912481254/913865921,913865921,AU,AU,C4,2018-07-25T12:32:00,2018-07-27T09:12:00,C2,912406270,eng,,sbs.com.au,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,,Christian,PIF,
246,/Event/912406270/912481254/913870557,913870557,AF,ZA,C4,2018-07-25T12:32:00,2018-07-27T09:20:00,C17,912406270,eng,,iol.co.za,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Christian,AU,AfCFTA
247,/Event/912406270/912481254/913871257,913871257,AF,ZA,C4,2018-07-25T12:32:00,2018-07-27T09:21:00,C17,912406270,eng,,timeslive.co.za,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Christian,AU,AfCFTA
248,/Event/912406270/912481254/913883230,913883230,AF,KE,C20,2018-07-25T12:32:00,2018-07-27T09:25:00,C17,912406270,eng,Independent,nation.co.ke,ChatGPT,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Christian,AU,AfCFTA
249,/Event/912406270/912481254/913886111,913886111,,USA,C4,2018-07-25T12:32:00,2018-07-27T09:39:00,C2,912406270,eng,,mynorthwest.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,NAFTA
250,/Event/912406270/912481254/913921437,913921437,,CA,C4,2018-07-25T12:32:00,2018-07-27T09:40:00,C2,912406270,eng,Center-right,theglobeandmail.com,ChatGPT,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,NAFTA
251,/Event/912406270/912481254/913901417,913901417,,,,2018-07-25T12:32:00,2018-07-27T10:14:00,,912406270,eng,,digitaljournal.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
252,/Event/912406270/912481254/913901258,913901258,,,,2018-07-25T12:32:00,2018-07-27T10:14:00,,912406270,eng,,ph.news.yahoo.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
253,/Event/912406270/912481254/913906641,913906641,AS,BD,C20,2018-07-25T12:32:00,2018-07-27T10:22:00,C5,912406270,eng,Center-right,theindependentbd.com,ChatGPT,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Muslim,,
254,/Event/912406270/912481254/913914482,913914482,AS,BD,C20,2018-07-25T12:32:00,2018-07-27T10:37:00,C5,912406270,eng,,banglanews24.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Muslim,,
255,/Event/912406270/912481254/913917065,913917065,EU,UK,C4,2018-07-25T12:32:00,2018-07-27T10:41:00,C2,912406270,eng,Center-left,dailymail.co.uk,ChatGPT,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,
256,/Event/912406270/912481254/913933621,913933621,,,,2018-07-25T12:32:00,2018-07-27T11:11:00,,912406270,eng,,theheraldghana.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
257,/Event/912406270/912481254/913947982,913947982,AS,MY,C18,2018-07-25T12:32:00,2018-07-27T11:35:00,C9,912406270,eng,Center,freemalaysiatoday.com,ChatGPT,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Muslim,,ASEAN
258,/Event/912406270/912481254/913949002,913949002,AF,EG,C19,2018-07-25T12:32:00,2018-07-27T11:37:00,C5,912406270,eng,,egyptindependent.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Ara,,Muslim,AU,AfCFTA
259,/Event/912406270/912481254/913950606,913950606,,,,2018-07-25T12:32:00,2018-07-27T11:40:00,,912406270,eng,,pattayamail.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
260,/Event/912406270/912481254/913615851,913615851,EU,UK,C4,2018-07-25T12:32:00,2018-07-27T12:10:00,C2,912406270,eng,,bbc.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,
261,/Event/912406270/912481254/913974527,913974527,AS,AE,C19,2018-07-25T12:32:00,2018-07-27T12:18:00,C9,912406270,eng,Center,khaleejtimes.com,ChatGPT,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Ara,?,Muslim,AL,?
262,/Event/912406270/912481254/913978523,913978523,AS,SA,C15,2018-07-25T12:32:00,2018-07-27T12:24:00,C9,912406270,eng,Center,arabnews.com,ChatGPT,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Ara,,Muslim,AL,
263,/Event/912406270/912481254/913986631,913986631,AS,IR,C20,2018-07-25T12:32:00,2018-07-27T12:35:00,C5,912406270,eng,,iran-daily.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Muslim,,
264,/Event/912406270/912481254/913983607,913983607,AS,IN,C18,2018-07-25T12:32:00,2018-07-27T12:35:00,C17,912406270,eng,Center-right,timesofindia.indiatimes.com,ChatGPT,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Hindu,,
265,/Event/912406270/912481254/913983608,913983608,AS,IN,C18,2018-07-25T12:32:00,2018-07-27T12:36:00,C17,912406270,eng,Center-right,timesofindia.indiatimes.com,ChatGPT,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Hindu,,
266,/Event/912406270/912481254/913994686,913994686,EU,UK,C4,2018-07-25T12:32:00,2018-07-27T12:47:00,C2,912406270,eng,,alaraby.co.uk,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,
267,/Event/912406270/912481254/914010518,914010518,,,,2018-07-25T12:32:00,2018-07-27T13:14:00,,912406270,eng,,ariananews.af,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
268,/Event/912406270/912481254/914019836,914019836,,,,2018-07-25T12:32:00,2018-07-27T13:28:00,,912406270,eng,,msn.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
269,/Event/912406270/912481254/914032275,914032275,AS,IL,C9,2018-07-25T12:32:00,2018-07-27T13:47:00,C1,912406270,eng,Center,timesofisrael.com,ChatGPT,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Jewish,,
270,/Event/912406270/912481254/914097186,914097186,EU,UK,C4,2018-07-25T12:32:00,2018-07-27T15:30:00,C2,912406270,eng,Center-right,ft.com,ChatGPT,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,
271,/Event/912406270/912481254/914099796,914099796,,USA,C4,2018-07-25T12:32:00,2018-07-27T15:34:00,C2,912406270,eng,Center-left,nytimes.com,ChatGPT,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,NAFTA
272,/Event/912406270/912481254/914114584,914114584,,,,2018-07-25T12:32:00,2018-07-27T15:58:00,,912406270,eng,,malaymail.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
273,/Event/912406270/912481254/914114567,914114567,,,,2018-07-25T12:32:00,2018-07-27T15:58:00,,912406270,eng,,rferl.org,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
274,/Event/912406270/912481254/914123209,914123209,,,,2018-07-25T12:32:00,2018-07-27T16:12:00,,912406270,eng,,guardian.ng,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
275,/Event/912406270/912481254/914146981,914146981,AU,AU,C4,2018-07-25T12:32:00,2018-07-27T16:21:00,C2,912406270,eng,Independent,news.com.au,ChatGPT,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,,Christian,PIF,
276,/Event/912406270/912481254/914168524,914168524,,USA,C4,2018-07-25T12:32:00,2018-07-27T17:33:00,C2,912406270,eng,,wmcactionnews5.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,NAFTA
277,/Event/912406270/912481254/914170000,914170000,,,,2018-07-25T12:32:00,2018-07-27T17:36:00,,912406270,eng,,lethbridgeherald.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
278,/Event/912406270/912481254/914171327,914171327,AS,IN,C18,2018-07-25T12:32:00,2018-07-27T17:39:00,C17,912406270,eng,,firstpost.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Hindu,,
279,/Event/912406270/912481254/914173826,914173826,AU,NZ,C4,2018-07-25T12:32:00,2018-07-27T17:43:00,C2,912406270,eng,Center-left,stuff.co.nz,ChatGPT,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,,Irreligion,PIF,
280,/Event/912406270/912481254/914174042,914174042,AU,NZ,C4,2018-07-25T12:32:00,2018-07-27T17:43:00,C2,912406270,eng,Center-left,stuff.co.nz,ChatGPT,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,,Irreligion,PIF,
281,/Event/912406270/912481254/914192153,914192153,AS,SG,C18,2018-07-25T12:32:00,2018-07-27T18:18:00,C2,912406270,eng,Center-right,straitstimes.com,ChatGPT,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Buddhist,,ASEAN
282,/Event/912406270/912481254/914196960,914196960,,,,2018-07-25T12:32:00,2018-07-27T18:28:00,,912406270,eng,,newyorker.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
283,/Event/912406270/912481254/914200281,914200281,,USA,C4,2018-07-25T12:32:00,2018-07-27T18:35:00,C2,912406270,eng,,timesunion.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,NAFTA
284,/Event/912406270/912481254/914204569,914204569,,USA,C4,2018-07-25T12:32:00,2018-07-27T18:43:00,C2,912406270,eng,,abcnews.go.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,NAFTA
285,/Event/912406270/912481254/914208240,914208240,,USA,C4,2018-07-25T12:32:00,2018-07-27T18:52:00,C2,912406270,eng,,wmcactionnews5.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,NAFTA
